RUN	1	Landscape:
LSize	MComSize	ImRate
100	2500	0.1
Pos	Env	Plant
RUN	2	Landscape:
LSize	MComSize	ImRate
100	2500	0.1
Pos	Env	Plant
0	0.64	1457	2	0	50	1	0.66	0.05	1	
1	0.69	1457	2	0	50	1	0.66	0.05	1	
2	0.83	1457	2	0	50	1	0.66	0.05	1	
3	0.75	1457	2	0	50	1	0.66	0.05	1	
4	0.65	1147	2	0	50	1	0.48	0.05	1	
5	0.72	1361	2	0	50	1	0.85	0.05	1	
6	0.73	1361	2	0	50	1	0.85	0.05	1	
7	0.56	1147	2	0	50	1	0.48	0.05	1	
8	0.74	1457	2	0	50	1	0.66	0.05	1	
9	0.3	202	2	0	50	1	0.18	0.05	1	
10	0.28	202	2	0	50	1	0.18	0.05	1	
11	0.29	1147	2	0	50	1	0.48	0.05	1	
12	0.27	202	2	0	50	1	0.18	0.05	1	
13	0.4	1147	2	0	50	1	0.48	0.05	1	
14	0.15	202	2	0	50	1	0.18	0.05	1	
15	0.33	202	2	0	50	1	0.18	0.05	1	
16	0.38	1147	2	0	50	1	0.48	0.05	1	
17	0.36	1147	2	0	50	1	0.48	0.05	1	
18	0.25	202	2	0	50	1	0.18	0.05	1	
19	0.31	202	2	0	50	1	0.18	0.05	1	
20	0.51	1457	2	0	50	1	0.66	0.05	1	
21	0.77	1457	2	0	50	1	0.66	0.05	1	
22	0.47	1147	2	0	50	1	0.48	0.05	1	
23	0.55	1147	2	0	50	1	0.48	0.05	1	
24	0.5	1147	2	0	50	1	0.48	0.05	1	
25	0.53	1147	2	0	50	1	0.48	0.05	1	
26	0.2	202	2	0	50	1	0.18	0.05	1	
27	0.32	1147	2	0	50	1	0.48	0.05	1	
28	0.08	879	2	0	50	1	0.05	0.05	1	
29	0.11	202	2	0	50	1	0.18	0.05	1	
30	0.12	202	2	0	50	1	0.18	0.05	1	
31	0.57	1147	2	0	50	1	0.48	0.05	1	
32	0.76	1361	2	0	50	1	0.85	0.05	1	
33	0.68	1457	2	0	50	1	0.66	0.05	1	
34	0.66	1457	2	0	50	1	0.66	0.05	1	
35	0.18	202	2	0	50	1	0.18	0.05	1	
36	0.06	879	2	0	50	1	0.05	0.05	1	
37	0.05	202	2	0	50	1	0.18	0.05	1	
38	0.03	879	2	0	50	1	0.05	0.05	1	
39	0.02	879	2	0	50	1	0.05	0.05	1	
40	0.26	202	2	0	50	1	0.18	0.05	1	
41	0.71	1361	2	0	50	1	0.85	0.05	1	
42	0.78	1361	2	0	50	1	0.85	0.05	1	
43	0.81	1361	2	0	50	1	0.85	0.05	1	
44	0.42	1147	2	0	50	1	0.48	0.05	1	
45	0.52	1147	2	0	50	1	0.48	0.05	1	
46	0.41	1147	2	0	50	1	0.48	0.05	1	
47	0.61	1147	2	0	50	1	0.48	0.05	1	
48	0.49	1147	2	0	50	1	0.48	0.05	1	
49	0.59	1457	2	0	50	1	0.66	0.05	1	
50	0.45	1147	2	0	50	1	0.48	0.05	1	
51	0.54	1147	2	0	50	1	0.48	0.05	1	
52	0.23	202	2	0	50	1	0.18	0.05	1	
53	0.1	879	2	0	50	1	0.05	0.05	1	
54	0.16	202	2	0	50	1	0.18	0.05	1	
55	0.01	879	2	0	50	1	0.05	0.05	1	
56	0	879	2	0	50	1	0.05	0.05	1	
57	0.21	202	2	0	50	1	0.18	0.05	1	
58	0.39	1147	2	0	50	1	0.48	0.05	1	
59	0.19	202	2	0	50	1	0.18	0.05	1	
60	0.43	1147	2	0	50	1	0.48	0.05	1	
61	0.24	202	2	0	50	1	0.18	0.05	1	
62	0.22	202	2	0	50	1	0.18	0.05	1	
63	0.13	202	2	0	50	1	0.18	0.05	1	
64	0.04	879	2	0	50	1	0.05	0.05	1	
65	0.37	1147	2	0	50	1	0.48	0.05	1	
66	0.17	202	2	0	50	1	0.18	0.05	1	
67	0.07	202	2	0	50	1	0.18	0.05	1	
68	0.14	202	2	0	50	1	0.18	0.05	1	
69	0.09	202	2	0	50	1	0.18	0.05	1	
70	0.44	1147	2	0	50	1	0.48	0.05	1	
71	0.6	1147	2	0	50	1	0.48	0.05	1	
72	0.48	1147	2	0	50	1	0.48	0.05	1	
73	0.88	1361	2	0	50	1	0.85	0.05	1	
74	0.82	1361	2	0	50	1	0.85	0.05	1	
75	0.79	1361	2	0	50	1	0.85	0.05	1	
76	0.92	1361	2	0	50	1	0.85	0.05	1	
77	0.9	1361	2	0	50	1	0.85	0.05	1	
78	0.93	1361	2	0	50	1	0.85	0.05	1	
79	0.89	1361	2	0	50	1	0.85	0.05	1	
80	0.7	1457	2	0	50	1	0.66	0.05	1	
81	0.85	1361	2	0	50	1	0.85	0.05	1	
82	0.94	1361	2	0	50	1	0.85	0.05	1	
83	0.8	1361	2	0	50	1	0.85	0.05	1	
84	0.86	1361	2	0	50	1	0.85	0.05	1	
85	0.62	1457	2	0	50	1	0.66	0.05	1	
86	0.46	1147	2	0	50	1	0.48	0.05	1	
87	0.34	1147	2	0	50	1	0.48	0.05	1	
88	0.35	1147	2	0	50	1	0.48	0.05	1	
89	0.63	1457	2	0	50	1	0.66	0.05	1	
90	0.58	1457	2	0	50	1	0.66	0.05	1	
91	0.67	1457	2	0	50	1	0.66	0.05	1	
92	0.84	1361	2	0	50	1	0.85	0.05	1	
