2341	1	0.05	117	28	0.0361023	0.000426832
2343	1	0.05	117	28	0.0361023	0.000426649
2345	1	0.05	117	28	0.0381165	0.000426486
2347	1	0.05	117	28	0.0381165	0.000426304
2349	1	0.05	117	28	0.0376892	0.000425701
2351	1	0.05	117	30	0.0351448	0.000425362
2353	1	0.05	117	30	0.0351105	0.000425042
2355	1	0.05	117	30	0.03508	0.000424492
2357	1	0.05	117	26	0.0395813	0.000424397
2359	1	0.05	117	26	0.0395813	0.000424215
2361	1	0.05	118	26	0.039093	0.000423586
2363	1	0.05	118	32	0.0312443	0.000423195
2365	1	0.05	118	32	0.0312042	0.000422834
2367	1	0.05	118	32	0.0312042	0.000422655
2369	1	0.05	118	28	0.0361023	0.000421851
2371	1	0.05	118	28	0.0361023	0.000421672
2373	1	0.05	118	28	0.0381165	0.000421647
2375	1	0.05	118	28	0.0376892	0.000421028
2377	1	0.05	118	28	0.0376358	0.000420764
2379	1	0.05	118	32	0.0326843	0.00042015
2381	1	0.05	119	26	0.0395813	0.000420016
2383	1	0.05	119	26	0.0395813	0.000419839
2385	1	0.05	119	26	0.0391312	0.000419305
2387	1	0.05	119	26	0.039093	0.000419046
2389	1	0.05	119	26	0.039093	0.00041887
2391	1	0.05	119	28	0.0362091	0.000418391
2393	1	0.05	119	28	0.0365906	0.000417809
2395	1	0.05	119	32	0.0312386	0.000417544
2397	1	0.05	119	32	0.0312042	0.000417217
2399	1	0.05	119	32	0.0312042	0.000417041
2401	1	0.05	120	28	0.0376892	0.000416431
2403	1	0.05	120	28	0.0376358	0.000416172
2405	1	0.05	120	28	0.0379944	0.000415877
2407	1	0.05	120	26	0.0395813	0.000415579
2409	1	0.05	120	26	0.0395813	0.000415406
2411	1	0.05	120	26	0.039093	0.000414776
2413	1	0.05	120	26	0.039093	0.000414603
2415	1	0.05	120	30	0.0346222	0.00041411
2417	1	0.05	120	30	0.0345917	0.000413575
2419	1	0.05	120	28	0.0361786	0.000413267
2421	1	0.05	121	28	0.0365906	0.000413044
2423	1	0.05	121	28	0.0357208	0.000412756
2425	1	0.05	121	28	0.0361023	0.000412208
2427	1	0.05	121	32	0.0312386	0.000412056
2429	1	0.05	121	32	0.0312042	0.000411734
2431	1	0.05	121	32	0.0311737	0.000411163
2433	1	0.05	121	26	0.0395813	0.000411235
2435	1	0.05	121	26	0.0391426	0.000410712
2437	1	0.05	121	26	0.039093	0.000410422
2439	1	0.05	121	26	0.0410576	0.000410002
2441	1	0.05	122	30	0.03508	0.000409637
2443	1	0.05	122	30	0.0346413	0.00040935
2445	1	0.05	122	30	0.0346222	0.000409137
2447	1	0.05	122	28	0.0365906	0.000408576
2449	1	0.05	122	28	0.0365467	0.000408345
2451	1	0.05	122	28	0.0357208	0.000408074
2453	1	0.05	122	28	0.0376892	0.000407581
2455	1	0.05	122	28	0.0376453	0.000407352
2457	1	0.05	122	28	0.0376129	0.000407082
2459	1	0.05	122	32	0.0312271	0.000406672
2461	1	0.05	123	32	0.0312042	0.000406394
2463	1	0.05	123	32	0.0311737	0.000405831
2465	1	0.05	123	26	0.0410309	0.000405777
2467	1	0.05	123	32	0.0331116	0.000405479
2469	1	0.05	123	32	0.0326843	0.000404749
2471	1	0.05	123	30	0.034647	0.000404695
2473	1	0.05	123	30	0.0346222	0.000404463
2475	1	0.05	123	28	0.0365906	0.00040404
2477	1	0.05	123	28	0.0365372	0.000403792
2479	1	0.05	123	28	0.0357208	0.000403498
2481	1	0.05	124	28	0.0376506	0.000403062
2483	1	0.05	124	28	0.0376129	0.000402781
2485	1	0.05	124	26	0.0391488	0.000402415
2487	1	0.05	124	26	0.0410576	0.000402068
2489	1	0.05	124	26	0.0410309	0.000401869
2491	1	0.05	124	36	0.0292587	0.000401386
2493	1	0.05	124	32	0.0312042	0.000401202
2495	1	0.05	124	32	0.0311737	0.00040065
2497	1	0.05	124	32	0.0331116	0.000400622
2499	1	0.05	124	32	0.0326843	0.000399875
2501	1	0.05	125	30	0.0346222	0.000399878
2503	1	0.05	125	30	0.0345917	0.000399365
2505	1	0.05	125	28	0.0357399	0.000399206
2507	1	0.05	125	28	0.0376549	0.000398875
2509	1	0.05	125	26	0.0395813	0.000398866
2511	1	0.05	125	26	0.0391312	0.000398264
2513	1	0.05	125	26	0.0410309	0.000398034
2515	1	0.05	125	26	0.039093	0.000397867
2517	1	0.05	125	28	0.0375061	0.000397473
2519	1	0.05	125	28	0.0367126	0.00039687
2521	1	0.05	126	30	0.0331879	0.00039652
2523	1	0.05	126	38	0.0273132	0.000396015
2525	1	0.05	126	36	0.0292587	0.000395984
2527	1	0.05	126	32	0.0311737	0.000395586
2529	1	0.05	126	32	0.0326843	0.000395099
2531	1	0.05	126	30	0.0346222	0.000395256
2533	1	0.05	126	28	0.0357399	0.000394826
2535	1	0.05	126	26	0.0391521	0.000394463
2537	1	0.05	126	26	0.0410309	0.000394273
2539	1	0.05	126	26	0.039093	0.000394016
2541	1	0.05	127	26	0.039093	0.000393835
2543	1	0.05	127	28	0.0371246	0.000393289
2545	1	0.05	127	28	0.0355682	0.000392819
2547	1	0.05	127	28	0.0367126	0.000392574
2549	1	0.05	127	30	0.0347557	0.000392308
2551	1	0.05	127	30	0.0331879	0.000391877
2553	1	0.05	127	32	0.033165	0.000391632
2555	1	0.05	127	32	0.0312271	0.000391445
2557	1	0.05	127	36	0.0292816	0.00039099
2559	1	0.05	127	38	0.0273132	0.000390423
2561	1	0.05	128	26	0.0410309	0.000390552
2563	1	0.05	128	26	0.039093	0.000390213
2565	1	0.05	128	26	0.039093	0.00039006
2567	1	0.05	128	28	0.0371628	0.000389501
2569	1	0.05	128	28	0.0371246	0.000389269
2571	1	0.05	128	28	0.035614	0.000388885
2573	1	0.05	128	28	0.0355682	0.000388566
2575	1	0.05	128	28	0.0366669	0.000388231
2577	1	0.05	128	30	0.0347557	0.000388017
2579	1	0.05	128	30	0.0351105	0.000387842
2581	1	0.05	129	30	0.0331879	0.000387325
2583	1	0.05	129	32	0.033165	0.000387086
2585	1	0.05	129	32	0.0312471	0.000386849
2587	1	0.05	129	32	0.0312271	0.000386617
2589	1	0.05	129	32	0.0312042	0.000386372
2591	1	0.05	129	36	0.0292816	0.000385863
2593	1	0.05	129	28	0.0372009	0.000385638
2595	1	0.05	129	28	0.0371437	0.00038537
2597	1	0.05	129	28	0.0375061	0.000385298
2599	1	0.05	129	28	0.035614	0.000384718
2601	1	0.05	130	28	0.0355682	0.000384385
2603	1	0.05	130	28	0.0366669	0.000384117
2605	1	0.05	130	30	0.0347748	0.000383843
2607	1	0.05	130	30	0.0351105	0.000383652
2609	1	0.05	130	30	0.03508	0.000383172
2611	1	0.05	130	30	0.0331879	0.000382894
2613	1	0.05	130	26	0.039093	0.000382725
2615	1	0.05	130	26	0.039093	0.000382578
2617	1	0.05	130	32	0.0312443	0.000382133
2619	1	0.05	130	32	0.0312271	0.000381916
2621	1	0.05	131	32	0.0312042	0.000381666
2623	1	0.05	131	32	0.0311737	0.000381147
2625	1	0.05	131	30	0.0352325	0.000380955
2627	1	0.05	131	30	0.0352325	0.000380809
2629	1	0.05	131	28	0.0355682	0.000380312
2631	1	0.05	131	28	0.0366459	0.000380091
2633	1	0.05	131	30	0.0336571	0.000379764
2635	1	0.05	131	30	0.0347366	0.000379507
2637	1	0.05	131	26	0.0391312	0.000379234
2639	1	0.05	131	26	0.039093	0.000379016
2641	1	0.05	132	26	0.039093	0.000378847
2643	1	0.05	132	32	0.033165	0.000378317
